"","Year","University_Name_Location","Province","Topic","Plan_Number","GDP_Per_Person","X1A_Number","Level"
"1255",2015,"北京航空航天大学","北京","文科",4,991.209572490706,16964,"H"
"1256",2015,"上海财经大学","上海","文科",16,971.184666117065,16964,"G"
"1257",2015,"清华大学","北京","文科",4,991.209572490706,16964,"A"
"1258",2015,"中国药科大学","江苏","文科",2,817.692462311558,16964,"K"
"1259",2015,"吉林大学","吉林","文科",41,501.591933139535,16964,"J"
"1260",2015,"中国农业大学","北京","文科",8,991.209572490706,16964,"K"
"1261",2015,"北京师范大学","北京","文科",10,991.209572490706,16964,"G"
"1262",2015,"中央财经大学","北京","文科",29,991.209572490706,16964,"H"
"1263",2015,"河南大学","河南","文科",56,370.277448071217,16964,"K"
"1264",2015,"郑州大学","河南","文科",14,370.277448071217,16964,"K"
"1265",2015,"北京理工大学","北京","文科",8,991.209572490706,16964,"I"
"1266",2015,"南京工业大学","江苏","文科",10,817.692462311558,16964,"K"
"1267",2015,"华东政法大学","上海","文科",15,971.184666117065,16964,"I"
"1268",2015,"四川大学","四川","文科",13,350.573218673219,16964,"I"
"1269",2015,"中国传媒大学(中外合作办学专业)","北京","文科",13,991.209572490706,16964,"K"
"1270",2015,"海南大学","海南","文科",29,387.676633444075,16964,"K"
"1271",2015,"北京电影学院","北京","文科",2,991.209572490706,16964,"J"
"1272",2015,"中国人民大学(苏州校区)","江苏","文科",10,817.692462311558,16964,"I"
"1273",2015,"南京农业大学","江苏","文科",10,817.692462311558,16964,"K"
"1274",2015,"华东师范大学","上海","文科",11,971.184666117065,16964,"H"
"1275",2015,"广州大学","广东","文科",2147,632.15441999254,16964,"K"
"1276",2015,"华南理工大学","广东","文科",182,632.15441999254,16964,"I"
"1277",2015,"中国地质大学(武汉)","湖北","文科",11,470.547455295736,16964,"K"
"1278",2015,"西南交通大学","四川","文科",17,350.573218673219,16964,"J"
"1279",2015,"西南政法大学(中外合作办学专业)","四川","文科",6,350.573218673219,16964,"J"
"1280",2015,"北京大学","北京","文科",20,991.209572490706,16964,"C"
"1281",2015,"南开大学","天津","文科",27,1036.41858932103,16964,"H"
"1282",2015,"上海海洋大学","上海","文科",26,971.184666117065,16964,"K"
"1283",2015,"内蒙古大学","内蒙古","文科",16,709.361676646707,16964,"K"
"1284",2015,"武汉理工大学","湖北","文科",18,470.547455295736,16964,"J"
"1285",2015,"华中科技大学","湖北","文科",21,470.547455295736,16964,"I"
"1286",2015,"中央民族大学","北京","文科",10,991.209572490706,16964,"J"
"1287",2015,"安徽大学","安徽","文科",20,342.737958244287,16964,"K"
"1288",2015,"湖南农业大学","湖南","文科",13,401.491168175746,16964,"K"
"1289",2015,"北京语言大学","北京","文科",14,991.209572490706,16964,"I"
"1290",2015,"北京林业大学","北京","文科",18,991.209572490706,16964,"J"
"1291",2015,"长沙理工大学","湖南","文科",33,401.491168175746,16964,"K"
"1292",2015,"中国人民大学","北京","文科",44,991.209572490706,16964,"E"
"1293",2015,"湖南科技大学","湖南","文科",28,401.491168175746,16964,"K"
"1294",2015,"燕山大学","河北","文科",6,398.444609967497,16964,"K"
"1295",2015,"华北电力大学(保定)","河北","文科",6,398.444609967497,16964,"K"
"1296",2015,"对外经济贸易大学","北京","文科",32,991.209572490706,16964,"G"
"1297",2015,"中国海洋大学","山东","文科",28,607.075186433752,16964,"J"
"1298",2015,"中国传媒大学","北京","文科",21,991.209572490706,16964,"I"
"1299",2015,"山东大学威海分校","山东","文科",22,607.075186433752,16964,"K"
"1300",2015,"山东大学","山东","文科",37,607.075186433752,16964,"I"
"1301",2015,"延边大学","吉林","文科",2,501.591933139535,16964,"K"
"1302",2015,"上海交通大学","上海","文科",1,971.184666117065,16964,"C"
"1303",2015,"湖南师范大学","湖南","文科",33,401.491168175746,16964,"K"
"1304",2015,"中南大学","湖南","文科",32,401.491168175746,16964,"I"
"1305",2015,"上海外国语大学","上海","文科",6,971.184666117065,16964,"H"
"1306",2015,"兰州大学","甘肃","文科",28,263.808182169047,16964,"K"
"1307",2015,"厦门大学(中外合作办学专业)","福建","文科",10,632.048344718865,16964,"J"
"1308",2015,"西南财经大学(中外合作办学专业)","四川","文科",6,350.573218673219,16964,"J"
"1309",2015,"浙江理工大学","浙江","文科",35,729.003267973856,16964,"K"
"1310",2015,"华侨大学","福建","文科",63,632.048344718865,16964,"K"
"1311",2015,"南方医科大学","广东","文科",50,632.15441999254,16964,"K"
"1312",2015,"西南财经大学","四川","文科",26,350.573218673219,16964,"I"
"1313",2015,"华南师范大学","广东","文科",1171,632.15441999254,16964,"K"
"1314",2015,"武汉大学","湖北","文科",45,470.547455295736,16964,"G"
"1315",2015,"华中师范大学","湖北","文科",44,470.547455295736,16964,"J"
"1316",2015,"成都理工大学","四川","文科",36,350.573218673219,16964,"K"
"1317",2015,"贵州大学","贵州","文科",6,263.711801596351,16964,"K"
"1318",2015,"广东工业大学","广东","文科",832,632.15441999254,16964,"K"
"1319",2015,"东北财经大学","辽宁","文科",16,651.937599635618,16964,"J"
"1320",2015,"中南财经政法大学","湖北","文科",113,470.547455295736,16964,"I"
"1321",2015,"广州医科大学","广东","文科",137,632.15441999254,16964,"K"
"1322",2015,"华南师范大学(中外合作办学专业)","广东","文科",20,632.15441999254,16964,"K"
"1323",2015,"广州中医药大学","广东","文科",463,632.15441999254,16964,"K"
"1324",2015,"汕头大学","广东","文科",300,632.15441999254,16964,"K"
"1325",2015,"大连海事大学","辽宁","文科",17,651.937599635618,16964,"K"
"1326",2015,"华中农业大学","湖北","文科",16,470.547455295736,16964,"K"
"1327",2015,"东北财经大学(中外合作办学专业)","辽宁","文科",10,651.937599635618,16964,"K"
"1328",2015,"辽宁大学","辽宁","文科",30,651.937599635618,16964,"K"
"1329",2015,"中南林业科技大学","湖南","文科",6,401.491168175746,16964,"K"
"1330",2015,"中国政法大学","北京","文科",56,991.209572490706,16964,"H"
"1331",2015,"广东外语外贸大学","广东","文科",2089,632.15441999254,16964,"K"
"1332",2015,"华东交通大学","江西","文科",6,345.851827388815,16964,"K"
"1333",2015,"暨南大学","广东","文科",697,632.15441999254,16964,"J"
"1334",2015,"湘潭大学","湖南","文科",17,401.491168175746,16964,"K"
"1335",2015,"重庆大学","重庆","文科",12,476.944165830826,16964,"I"
"1336",2015,"西南大学","重庆","文科",12,476.944165830826,16964,"J"
"1337",2015,"新疆大学","新疆","文科",2,403.137510879025,16964,"K"
"1338",2015,"湖南大学","湖南","文科",26,401.491168175746,16964,"I"
"1339",2015,"西南政法大学","重庆","文科",42,476.944165830826,16964,"I"
"1340",2015,"西南政法大学(中外合作办学专业)","重庆","文科",6,476.944165830826,16964,"J"
"1341",2015,"西南大学(荣昌校区)","重庆","文科",7,476.944165830826,16964,"K"
"1342",2015,"中国矿业大学","江苏","文科",9,817.692462311558,16964,"K"
"1343",2015,"河海大学","江苏","文科",12,817.692462311558,16964,"K"
"1344",2015,"西北大学","陕西","文科",8,468.607682119205,16964,"K"
"1345",2015,"浙江大学","浙江","文科",21,729.003267973856,16964,"E"
"1346",2015,"北京化工大学","北京","文科",13,991.209572490706,16964,"K"
"1347",2015,"西安交通大学","陕西","文科",3,468.607682119205,16964,"I"
"1348",2015,"华南农业大学","广东","文科",1354,632.15441999254,16964,"K"
"1349",2015,"厦门大学","福建","文科",17,632.048344718865,16964,"H"
"1350",2015,"西北农林科技大学","陕西","文科",2,468.607682119205,16964,"K"
"1351",2015,"西安外国语大学","陕西","文科",12,468.607682119205,16964,"K"
"1352",2015,"中国石油大学(北京)","北京","文科",4,991.209572490706,16964,"J"
"1353",2015,"西北工业大学","陕西","文科",4,468.607682119205,16964,"J"
"1354",2015,"福州大学","福建","文科",4,632.048344718865,16964,"K"
"1355",2015,"复旦大学","上海","文科",13,971.184666117065,16964,"E"
"1356",2015,"福建师范大学","福建","文科",32,632.048344718865,16964,"K"
"1357",2015,"北京第二外国语学院","北京","文科",13,991.209572490706,16964,"J"
"1358",2015,"南京大学","江苏","文科",27,817.692462311558,16964,"F"
"1359",2015,"陕西师范大学","陕西","文科",41,468.607682119205,16964,"K"
"1360",2015,"南京信息工程大学","江苏","文科",4,817.692462311558,16964,"K"
"1361",2015,"北京工业大学","北京","文科",4,991.209572490706,16964,"J"
"1362",2015,"华北电力大学(北京)","北京","文科",11,991.209572490706,16964,"J"
"1363",2015,"北京体育大学","北京","文科",9,991.209572490706,16964,"K"
"1364",2015,"苏州大学","江苏","文科",12,817.692462311558,16964,"I"
"1365",2015,"南京邮电大学","江苏","文科",31,817.692462311558,16964,"K"
"1366",2015,"哈尔滨医科大学","黑龙江","文科",3,392.365770936603,16964,"K"
"1367",2015,"北京科技大学","北京","文科",1,991.209572490706,16964,"I"
"1368",2015,"江西财经大学","江西","文科",56,345.851827388815,16964,"K"
"1369",2015,"东北农业大学","黑龙江","文科",6,392.365770936603,16964,"K"
"1370",2015,"中山大学","广东","文科",862,632.15441999254,16964,"H"
"1371",2015,"南昌大学","江西","文科",19,345.851827388815,16964,"K"
"1372",2015,"黑龙江大学","黑龙江","文科",39,392.365770936603,16964,"K"
"1373",2015,"东北林业大学","黑龙江","文科",6,392.365770936603,16964,"K"
"1374",2015,"广西大学","广西","文科",6,329.679638199411,16964,"K"
"1375",2015,"上海理工大学","上海","理科",59,971.184666117065,51000,"J"
"1376",2015,"中北大学","山西","理科",94,349.765350877193,51000,"K"
"1377",2015,"东华大学","上海","理科",32,971.184666117065,51000,"J"
"1378",2015,"上海海事大学","上海","理科",127,971.184666117065,51000,"K"
"1379",2015,"同济大学","上海","理科",94,971.184666117065,51000,"G"
"1380",2015,"广州医科大学","广东","理科",1288,632.15441999254,51000,"K"
"1381",2015,"上海外国语大学","上海","理科",10,971.184666117065,51000,"I"
"1382",2015,"华东理工大学","上海","理科",37,971.184666117065,51000,"I"
"1383",2015,"复旦大学","上海","理科",12,971.184666117065,51000,"C"
"1384",2015,"上海交通大学","上海","理科",25,971.184666117065,51000,"C"
"1385",2015,"上海财经大学","上海","理科",38,971.184666117065,51000,"F"
"1386",2015,"上海大学","上海","理科",10,971.184666117065,51000,"J"
"1387",2015,"复旦大学医学","上海","理科",5,971.184666117065,51000,"D"
"1388",2015,"汕头大学","广东","理科",657,632.15441999254,51000,"K"
"1389",2015,"华南理工大学","广东","理科",2657,632.15441999254,51000,"I"
"1390",2015,"北京航空航天大学","北京","理科",83,991.209572490706,51000,"G"
"1391",2015,"中国人民大学(苏州校区)","江苏","理科",10,817.692462311558,51000,"H"
"1392",2015,"上海海洋大学","上海","理科",81,971.184666117065,51000,"K"
"1393",2015,"上海交通大学医学","上海","理科",5,971.184666117065,51000,"D"
"1394",2015,"华东师范大学","上海","理科",25,971.184666117065,51000,"I"
"1395",2015,"华东政法大学","上海","理科",16,971.184666117065,51000,"J"
"1396",2015,"东北财经大学","辽宁","理科",24,651.937599635618,51000,"J"
"1397",2015,"大连海事大学","辽宁","理科",104,651.937599635618,51000,"K"
"1398",2015,"沈阳药科大学","辽宁","理科",6,651.937599635618,51000,"K"
"1399",2015,"内蒙古大学","内蒙古","理科",41,709.361676646707,51000,"K"
"1400",2015,"北京邮电大学","北京","理科",96,991.209572490706,51000,"J"
"1401",2015,"广州中医药大学","广东","理科",1299,632.15441999254,51000,"K"
"1402",2015,"华北电力大学(北京)","北京","理科",87,991.209572490706,51000,"J"
"1403",2015,"北京大学","北京","理科",20,991.209572490706,51000,"B"
"1404",2015,"东北大学","辽宁","理科",114,651.937599635618,51000,"J"
"1405",2015,"北京大学医学部","北京","理科",21,991.209572490706,51000,"D"
"1406",2015,"北京邮电大学(宏福校区)","北京","理科",28,991.209572490706,51000,"J"
"1407",2015,"中国医科大学","辽宁","理科",25,651.937599635618,51000,"K"
"1408",2015,"中国农业大学","北京","理科",49,991.209572490706,51000,"J"
"1409",2015,"清华大学","北京","理科",60,991.209572490706,51000,"C"
"1410",2015,"广西大学","广西","理科",14,329.679638199411,51000,"K"
"1411",2015,"西南大学(荣昌校区)","重庆","理科",48,476.944165830826,51000,"K"
"1412",2015,"北京科技大学","北京","理科",58,991.209572490706,51000,"J"
"1413",2015,"北京中医药大学","北京","理科",17,991.209572490706,51000,"J"
"1414",2015,"中国地质大学(北京)","北京","理科",36,991.209572490706,51000,"K"
"1415",2015,"吉林大学","吉林","理科",254,501.591933139535,51000,"J"
"1416",2015,"中国传媒大学","北京","理科",28,991.209572490706,51000,"I"
"1417",2015,"西南大学","重庆","理科",30,476.944165830826,51000,"K"
"1418",2015,"中国政法大学","北京","理科",49,991.209572490706,51000,"I"
"1419",2015,"北京化工大学","北京","理科",72,991.209572490706,51000,"J"
"1420",2015,"苏州大学","江苏","理科",34,817.692462311558,51000,"J"
"1421",2015,"中国人民大学","北京","理科",48,991.209572490706,51000,"E"
"1422",2015,"北京林业大学","北京","理科",86,991.209572490706,51000,"K"
"1423",2015,"北京第二外国语学院","北京","理科",18,991.209572490706,51000,"J"
"1424",2015,"北京工业大学","北京","理科",13,991.209572490706,51000,"K"
"1425",2015,"中央财经大学","北京","理科",75,991.209572490706,51000,"H"
"1426",2015,"江苏大学","江苏","理科",42,817.692462311558,51000,"K"
"1427",2015,"中国地质大学(武汉)","湖北","理科",88,470.547455295736,51000,"K"
"1428",2015,"北京体育大学","北京","理科",12,991.209572490706,51000,"K"
"1429",2015,"北京交通大学","北京","理科",105,991.209572490706,51000,"J"
"1430",2015,"四川农业大学","四川","理科",10,350.573218673219,51000,"K"
"1431",2015,"华中农业大学","湖北","理科",37,470.547455295736,51000,"K"
"1432",2015,"北京理工大学","北京","理科",76,991.209572490706,51000,"I"
"1433",2015,"中国传媒大学(中外合作办学专业)","北京","理科",7,991.209572490706,51000,"K"
"1434",2015,"中国矿业大学(北京)","北京","理科",20,991.209572490706,51000,"K"
"1435",2015,"东南大学","江苏","理科",67,817.692462311558,51000,"I"
"1436",2015,"南京理工大学","江苏","理科",55,817.692462311558,51000,"J"
"1437",2015,"南京师范大学","江苏","理科",5,817.692462311558,51000,"K"
"1438",2015,"中央民族大学","北京","理科",8,991.209572490706,51000,"J"
"1439",2015,"哈尔滨工程大学","黑龙江","理科",40,392.365770936603,51000,"K"
"1440",2015,"北京师范大学","北京","理科",20,991.209572490706,51000,"G"
"1441",2015,"江西理工大学","江西","理科",100,345.851827388815,51000,"K"
"1442",2015,"哈尔滨工业大学","黑龙江","理科",75,392.365770936603,51000,"I"
"1443",2015,"江西财经大学","江西","理科",90,345.851827388815,51000,"K"
"1444",2015,"中国石油大学(北京)","北京","理科",19,991.209572490706,51000,"K"
"1445",2015,"哈尔滨医科大学","黑龙江","理科",27,392.365770936603,51000,"K"
"1446",2015,"北京外国语大学","北京","理科",8,991.209572490706,51000,"G"
"1447",2015,"中国海洋大学","山东","理科",114,607.075186433752,51000,"J"
"1448",2015,"对外经济贸易大学","北京","理科",49,991.209572490706,51000,"G"
"1449",2015,"济南大学","山东","理科",100,607.075186433752,51000,"K"
"1450",2015,"哈尔滨工业大学(威海)","山东","理科",42,607.075186433752,51000,"J"
"1451",2015,"河北工业大学","河北","理科",20,398.444609967497,51000,"K"
"1452",2015,"东北大学秦皇岛分校","河北","理科",67,398.444609967497,51000,"K"
"1453",2015,"华北电力大学(保定)","河北","理科",82,398.444609967497,51000,"K"
"1454",2015,"燕山大学","河北","理科",54,398.444609967497,51000,"K"
"1455",2015,"中南林业科技大学","湖南","理科",94,401.491168175746,51000,"K"
"1456",2015,"河南大学","河南","理科",94,370.277448071217,51000,"K"
"1457",2015,"长春理工大学","吉林","理科",150,501.591933139535,51000,"K"
"1458",2015,"郑州大学","河南","理科",46,370.277448071217,51000,"K"
"1459",2015,"东北师范大学","吉林","理科",25,501.591933139535,51000,"K"
"1460",2015,"延边大学","吉林","理科",8,501.591933139535,51000,"K"
"1461",2015,"西南财经大学","四川","理科",48,350.573218673219,51000,"I"
"1462",2015,"西南交通大学","四川","理科",121,350.573218673219,51000,"J"
"1463",2015,"浙江大学","浙江","理科",86,729.003267973856,51000,"E"
"1464",2015,"暨南大学","广东","理科",1419,632.15441999254,51000,"I"
"1465",2015,"西南政法大学(中外合作办学专业)","四川","理科",4,350.573218673219,51000,"J"
"1466",2015,"西南财经大学(中外合作办学专业)","四川","理科",8,350.573218673219,51000,"K"
"1467",2015,"广东海洋大学","广东","理科",1311,632.15441999254,51000,"K"
"1468",2015,"四川大学","四川","理科",107,350.573218673219,51000,"I"
"1469",2015,"电子科技大学","四川","理科",135,350.573218673219,51000,"I"
"1470",2015,"福建师范大学","福建","理科",52,632.048344718865,51000,"K"
"1471",2015,"南京大学","江苏","理科",75,817.692462311558,51000,"F"
"1472",2015,"电子科技大学(沙河校区)","四川","理科",55,350.573218673219,51000,"J"
"1473",2015,"武汉理工大学","湖北","理科",209,470.547455295736,51000,"J"
"1474",2015,"成都理工大学","四川","理科",64,350.573218673219,51000,"K"
"1475",2015,"华南农业大学","广东","理科",4996,632.15441999254,51000,"K"
"1476",2015,"武汉大学","湖北","理科",198,470.547455295736,51000,"H"
"1477",2015,"南开大学","天津","理科",53,1036.41858932103,51000,"G"
"1478",2015,"天津大学","天津","理科",57,1036.41858932103,51000,"I"
"1479",2015,"石家庄铁道大学","黑龙江","理科",13,392.365770936603,51000,"K"
"1480",2015,"天津财经大学","天津","理科",30,1036.41858932103,51000,"J"
"1481",2015,"安徽医科大学","安徽","理科",8,342.737958244287,51000,"K"
"1482",2015,"湘潭大学","湖南","理科",20,401.491168175746,51000,"K"
"1483",2015,"中国科学技术大学","安徽","理科",30,342.737958244287,51000,"E"
"1484",2015,"合肥工业大学","安徽","理科",90,342.737958244287,51000,"K"
"1485",2015,"安徽大学","安徽","理科",25,342.737958244287,51000,"K"
"1486",2015,"合肥工业大学(宣城校区)","安徽","理科",64,342.737958244287,51000,"K"
"1487",2015,"深圳大学","广东","理科",2017,632.15441999254,51000,"J"
"1488",2015,"山东大学","山东","理科",99,607.075186433752,51000,"J"
"1489",2015,"西南政法大学(中外合作办学专业)","重庆","理科",4,476.944165830826,51000,"J"
"1490",2015,"广西医科大学","广西","理科",15,329.679638199411,51000,"K"
"1491",2015,"山东大学威海分校","山东","理科",62,607.075186433752,51000,"K"
"1492",2015,"湖南中医药大学","湖南","理科",3,401.491168175746,51000,"K"
"1493",2015,"中国石油大学(华东)","山东","理科",60,607.075186433752,51000,"K"
"1494",2015,"南华大学","湖南","理科",180,401.491168175746,51000,"K"
"1495",2015,"中国矿业大学","江苏","理科",118,817.692462311558,51000,"K"
"1496",2015,"太原理工大学","山西","理科",30,349.765350877193,51000,"K"
"1497",2015,"中南大学","湖南","理科",280,401.491168175746,51000,"I"
"1498",2015,"西北农林科技大学","陕西","理科",28,468.607682119205,51000,"K"
"1499",2015,"广东医学院","广东","理科",688,632.15441999254,51000,"K"
"1500",2015,"广州大学","广东","理科",3228,632.15441999254,51000,"K"
"1501",2015,"西安外国语大学","陕西","理科",13,468.607682119205,51000,"K"
"1502",2015,"广东工业大学","广东","理科",6792,632.15441999254,51000,"K"
"1503",2015,"华侨大学","福建","理科",166,632.048344718865,51000,"K"
"1504",2015,"中国药科大学","江苏","理科",24,817.692462311558,51000,"J"
"1505",2015,"南方医科大学","广东","理科",1522,632.15441999254,51000,"K"
"1506",2015,"厦门大学(中外合作办学专业)","福建","理科",16,632.048344718865,51000,"J"
"1507",2015,"西安理工大学","陕西","理科",36,468.607682119205,51000,"K"
"1508",2015,"福州大学","福建","理科",20,632.048344718865,51000,"K"
"1509",2015,"江南大学","江苏","理科",53,817.692462311558,51000,"K"
"1510",2015,"南京航空航天大学","江苏","理科",67,817.692462311558,51000,"J"
"1511",2015,"华南师范大学","广东","理科",1779,632.15441999254,51000,"J"
"1512",2015,"西安交通大学","陕西","理科",44,468.607682119205,51000,"I"
"1513",2015,"贵州大学","贵州","理科",6,263.711801596351,51000,"K"
"1514",2015,"华南师范大学(中外合作办学专业)","广东","理科",20,632.15441999254,51000,"K"
"1515",2015,"西北大学","陕西","理科",12,468.607682119205,51000,"K"
"1516",2015,"辽宁大学","辽宁","理科",14,651.937599635618,51000,"K"
"1517",2015,"东北石油大学","黑龙江","理科",46,392.365770936603,51000,"K"
"1518",2015,"黑龙江大学","黑龙江","理科",61,392.365770936603,51000,"K"
"1519",2015,"中南财经政法大学","湖北","理科",126,470.547455295736,51000,"J"
"1520",2015,"中山大学","广东","理科",2656,632.15441999254,51000,"H"
"1521",2015,"广东外语外贸大学","广东","理科",1858,632.15441999254,51000,"J"
"1522",2015,"哈尔滨理工大学","黑龙江","理科",121,392.365770936603,51000,"K"
"1523",2015,"东北财经大学(中外合作办学专业)","辽宁","理科",10,651.937599635618,51000,"K"
"1524",2015,"西南政法大学","重庆","理科",38,476.944165830826,51000,"J"
"1525",2015,"南昌大学","江西","理科",74,345.851827388815,51000,"K"
"1526",2015,"辽宁工程技术大学","辽宁","理科",18,651.937599635618,51000,"K"
"1527",2015,"华东交通大学","江西","理科",59,345.851827388815,51000,"K"
"1528",2015,"湖南农业大学","湖南","理科",130,401.491168175746,51000,"K"
"1529",2015,"石家庄铁道大学","河北","理科",13,398.444609967497,51000,"K"
"1530",2015,"汕头大学(汕头大学医)","广东","理科",240,632.15441999254,51000,"K"
"1531",2015,"湖南大学","湖南","理科",215,401.491168175746,51000,"J"
"1532",2015,"湖南师范大学","湖南","理科",39,401.491168175746,51000,"K"
"1533",2015,"新疆医科大学","新疆","理科",1,403.137510879025,51000,"K"
"1534",2015,"南京信息工程大学","江苏","理科",26,817.692462311558,51000,"K"
"1535",2015,"厦门大学","福建","理科",107,632.048344718865,51000,"I"
"1536",2015,"河海大学","江苏","理科",106,817.692462311558,51000,"J"
"1537",2015,"陕西科技大学","陕西","理科",15,468.607682119205,51000,"K"
"1538",2015,"湖南科技大学","湖南","理科",72,401.491168175746,51000,"K"
"1539",2015,"南京工业大学","江苏","理科",30,817.692462311558,51000,"K"
"1540",2015,"西北工业大学","陕西","理科",41,468.607682119205,51000,"J"
"1541",2015,"兰州大学","甘肃","理科",80,263.808182169047,51000,"J"
"1542",2015,"温州医科大学","浙江","理科",16,729.003267973856,51000,"K"
"1543",2015,"南京林业大学","江苏","理科",80,817.692462311558,51000,"K"
"1544",2015,"重庆大学","重庆","理科",104,476.944165830826,51000,"J"
"1545",2015,"西安电子科技大学","陕西","理科",112,468.607682119205,51000,"J"
"1546",2015,"南京邮电大学","江苏","理科",109,817.692462311558,51000,"K"
"1547",2015,"海南大学","海南","理科",71,387.676633444075,51000,"K"
"1548",2015,"陕西师范大学","陕西","理科",81,468.607682119205,51000,"K"
"1549",2015,"长安大学","陕西","理科",90,468.607682119205,51000,"K"
"1550",2015,"南京农业大学","江苏","理科",77,817.692462311558,51000,"K"
"1551",2015,"武汉工程大学","湖北","理科",34,470.547455295736,51000,"K"
"1552",2015,"东北农业大学","黑龙江","理科",24,392.365770936603,51000,"K"
"1553",2015,"浙江理工大学","浙江","理科",130,729.003267973856,51000,"K"
"1554",2015,"华中师范大学","湖北","理科",71,470.547455295736,51000,"K"
"1555",2015,"浙江大学医学","浙江","理科",20,729.003267973856,51000,"I"
"1556",2015,"东北大学(中外合作办学专业)","辽宁","理科",15,651.937599635618,51000,"K"
"1557",2015,"大连理工大学(盘锦校区)","辽宁","理科",15,651.937599635618,51000,"K"
"1558",2015,"长沙理工大学","湖南","理科",161,401.491168175746,51000,"K"
"1559",2015,"华中科技大学","湖北","理科",157,470.547455295736,51000,"I"
"1560",2015,"西安建筑科技大学","陕西","理科",19,468.607682119205,51000,"K"
"1561",2015,"大连理工大学","辽宁","理科",52,651.937599635618,51000,"J"
"1562",2015,"东北林业大学","黑龙江","理科",24,392.365770936603,51000,"K"
